team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
DePaul,2018,15,3,23,7,17,4,4,1,0.3243697478991597,0.7076502732240437,108.18380743982496,94.75770925110132,13.426098188723628,94.69085347024168,98.49669108701823,3.805837616776506,0.1592505854800937,0.14988290398126464,0.07962529274004684,0.09836065573770492,71.16666666666666,0.1518987341772152,0.1948051948051948,Big East,4.098905813653786,0.99,0.01,0.14,0.61,0,In,0.026,0.094,0.146,0.082,0.314,0.09,0.088,0.07,0.018,0.062,0.006,0.002,0.002,0,0,0,5,21
Duke,2018,11,5,22,7,13,7,1,0,0.37446351931330474,0.6802168021680217,104.74961280330407,83.9139344262295,20.835678377074572,91.59595351978996,95.40683447038856,3.810880950598596,0.22356495468277943,0.2351190476190476,0.15709969788519637,0.08035714285714286,66.2,0.22794117647058823,0.1237785016286645,ACC,8.688518348262075,0.974,0.026,0.12,0.43,0,In,0.01,0.006,0.118,0.094,0.428,0.186,0.04,0.068,0.01,0.018,0.014,0.006,0,0.002,0,0,5,22
Oregon State,2018,14,4,23,6,14,6,3,0,0.37323177366702937,0.7188498402555911,111.7098445595855,87.08010335917312,24.629741200412383,96.5163764474914,97.21873870445567,0.7023622569642753,0.22010869565217392,0.10344827586206896,0.04891304347826087,0.10610079575596816,61.333333333333336,0.24914675767918087,0.13315926892950392,Pac-12,7.41140783712781,0.988,0.012,0.21,0.45,0,In,0.032,0.08,0.126,0.18,0.082,0.414,0.024,0.028,0.006,0.012,0.01,0.006,0,0,0,0,6,23
South Florida,2018,13,3,24,6,5,3,15,3,0.3690795352993744,0.7485380116959064,109.97578692493948,90.3241412675375,19.651645657401986,92.9531181653796,94.02832172445817,1.0752035590785407,0.22514619883040937,0.1495601173020528,0.07602339181286549,0.12023460410557184,68.4,0.13131313131313133,0.16013071895424835,American,3.179117845947031,0.842,0.158,0,1,0,In,0.01,0.038,0.028,0.026,0.068,0.364,0.088,0.158,0.02,0.086,0.076,0.028,0.002,0.006,0.002,0,6,24
Iowa,2018,11,5,23,6,12,6,4,0,0.3420229405630866,0.6878787878787879,107.7642656688494,92.91375291375292,14.850512755096489,96.04654459842595,97.66066985644795,1.6141252580219665,0.2206405693950178,0.13523131672597866,0.0498220640569395,0.1209964412811388,70.25,0.248868778280543,0.17045454545454544,Big Ten,7.016232477666307,0.732,0.268,0.07,0.37,0,In,0.006,0.032,0.05,0.148,0.058,0.442,0.056,0.068,0.038,0.054,0.034,0.008,0.002,0,0,0.004,6,25
LSU,2018,11,5,19,8,12,6,2,1,0.3742746615087041,0.6377118644067796,97.01249321021184,88.95538628944504,8.057106920766785,91.28147151497248,97.90269162096328,6.621220105990834,0.11267605633802816,0.21226415094339623,0.09859154929577464,0.06132075471698113,68.16,0.17674418604651165,0.3468208092485549,SEC,8.735152686517026,0.846,0.154,0,0.95,0,In,0,0.012,0.046,0.088,0.034,0.512,0.056,0.092,0.034,0.06,0.04,0.016,0.004,0.002,0.002,0.002,6,26
Nebraska,2018,11,5,20,9,13,8,2,1,0.34406623735050595,0.6877133105802048,99.45945945945948,90.56047197640116,8.898987483058292,92.87900795081102,96.96632672238547,4.087318771574502,0.1634980988593156,0.18352059925093633,0.08745247148288973,0.08614232209737828,65.75,0.17672413793103448,0.28270042194092826,Big Ten,7.016232477666307,0.936,0.064,0.01,0.37,0,In,0,0.004,0.028,0.138,0.084,0.228,0.106,0.118,0.096,0.146,0.042,0.004,0.004,0.002,0,0,6,27
Green Bay,2018,15,2,25,3,4,1,3,0,0.35875402792696026,0.7661538461538462,102.25225225225223,73.40546697038725,28.846785281864996,91.79695567503448,91.44957896326711,-0.3473767117673446,0.15548780487804878,0.23333333333333336,0.11280487804878048,0.09090909090909093,65.6,0.18006430868167203,0.23735408560311283,Horizon,1.6472010354366176,0.696,0.304,0.69,0.69,1,In,0.058,0.068,0.04,0.02,0.1,0.05,0.21,0.154,0.02,0.08,0.084,0.08,0.022,0.008,0.002,0.004,7,28
Arizona State,2018,10,8,19,11,11,10,2,0,0.36416184971098264,0.745676500508647,104.52235772357724,87.0886075949367,17.433750128640526,91.99155065888804,97.82840955407764,5.836858895189593,0.15718157181571815,0.21525885558583105,0.0948509485094851,0.0681198910081744,61.5,0.24629080118694363,0.14426229508196722,Pac-12,7.41140783712781,0.712,0.288,0.15,0.45,0,Last Four Byes,0.006,0.002,0.028,0.012,0.088,0.158,0.27,0.208,0.084,0.1,0.032,0.008,0.004,0,0,0,7,29
Michigan,2018,9,6,20,8,10,8,3,0,0.37966101694915255,0.7225866916588566,107.06001008572868,89.30912758446797,17.75088250126072,93.95738608281908,96.7446681881842,2.787282105365147,0.2448377581120944,0.1951951951951952,0.07669616519174041,0.12912912912912913,67.8,0.20714285714285716,0.17966101694915254,Big Ten,7.016232477666307,0.782,0.218,0.09,0.37,0,In,0,0.006,0.054,0.076,0.052,0.232,0.378,0.066,0.05,0.068,0.012,0.002,0.002,0.002,0,0,7,30
California,2018,11,7,20,9,12,8,5,1,0.3709844559585492,0.6824817518248175,101.41843971631208,95.75971731448765,5.658722401824434,92.6574197835101,99.49924401792188,6.841824234411797,0.19402985074626863,0.12781954887218044,0.05970149253731343,0.10150375939849623,67,0.12550607287449392,0.2336065573770492,Pac-12,7.41140783712781,0.758,0.242,0,0.45,0,In,0,0,0.014,0.068,0.062,0.166,0.284,0.24,0.058,0.052,0.034,0.016,0.004,0.002,0,0,7,31
USC,2018,9,9,19,10,10,10,2,0,0.2917073170731707,0.703030303030303,100.85988872028328,89.5590471363406,11.30084158394267,94.63202642412384,98.3894560113761,3.7574295872522385,0.17989417989417988,0.17989417989417988,0.12698412698412698,0.08465608465608465,63,0.26900584795321636,0.1935483870967742,Pac-12,7.41140783712781,0.36,0.64,0.04,0.45,0,Last Four In,0,0,0.008,0.022,0.064,0.088,0.234,0.082,0.198,0.224,0.044,0.022,0.01,0.004,0,0,7,32
South Dakota State,2018,11,2,21,6,2,2,5,0,0.35319148936170214,0.7217898832684825,111.6094986807388,90.07957559681698,21.529923083921815,96.6320192291403,95.86806212045089,-0.7639571086894377,0.1572700296735905,0.1981981981981982,0.11275964391691394,0.07807807807807808,65.7560975609756,0.2646048109965636,0.1899641577060932,Summit,0.584784870474639,0.264,0.736,0.66,0.66,1,In,0.008,0.018,0.02,0.012,0.068,0.104,0.052,0.242,0.028,0.09,0.19,0.082,0.058,0.014,0.012,0.002,8,33
Miami,2018,10,6,20,9,12,9,1,0,0.35191956124314444,0.6861702127659575,95.77922077922078,84.65804066543437,11.121180113786409,89.5880645618025,96.03004650450114,6.441981942698635,0.20146520146520147,0.25,0.15018315018315018,0.08695652173913043,68.25,0.20689655172413793,0.23706896551724135,ACC,8.688518348262075,0.752,0.248,0,0.43,0,In,0,0.02,0.04,0.098,0.076,0.1,0.12,0.312,0.074,0.082,0.058,0.014,0.002,0.004,0,0,8,34
Syracuse,2018,10,6,22,7,13,7,2,0,0.3568965517241379,0.6567567567567567,103.48330914368653,91.5016900048286,11.981619138857925,90.8866844353384,93.60837376503908,2.7216893297006757,0.1990950226244344,0.21100917431192664,0.09049773755656108,0.09174311926605504,73.66666666666666,0.135678391959799,0.22162162162162163,ACC,8.688518348262075,0.99,0.01,0,0.43,0,In,0,0.002,0.056,0.13,0.13,0.104,0.078,0.328,0.044,0.104,0.022,0.002,0,0,0,0,8,35
Rutgers,2018,7,9,19,11,11,11,3,0,0.37302977232924694,0.6377358490566037,94.59198454852728,85.85907335907336,8.732911189453915,91.4020732228918,97.91972652019432,6.51765329730254,0.20725388601036268,0.21025641025641023,0.11917098445595854,0.13846153846153847,64.33333333333334,0.08648648648648649,0.2774566473988439,Big Ten,7.016232477666307,0.476,0.524,0,0.37,0,Last Four Byes,0,0.002,0,0.012,0.036,0.066,0.102,0.284,0.214,0.16,0.112,0.006,0.004,0,0,0.002,8,36
Dayton,2018,15,1,22,5,1,0,16,3,0.32841691248770893,0.7224137931034482,105.38702928870292,86.26231207879731,19.124717209905626,94.56480109516151,90.03749406534845,-4.527307029813059,0.20754716981132076,0.11610486891385768,0.05283018867924528,0.10486891385767792,66.25,0.334841628959276,0.24390243902439024,A 10,-0.12467759513726609,0.468,0.532,0.57,0.57,1,In,0.002,0.002,0.004,0,0.018,0.028,0.018,0.07,0.216,0.05,0.07,0.1,0.146,0.102,0.148,0.026,9,37
Oklahoma State,2018,10,7,19,9,11,9,1,0,0.3182624113475177,0.7214353163361662,107.55170755170757,91.7391304347826,15.812577116924942,93.24455992413633,95.45774577141808,2.2131858472817503,0.17689530685920576,0.1837455830388693,0.09025270758122744,0.07420494699646643,69.25,0.22406639004149376,0.12992125984251968,Big 12,8.953940470081296,0.726,0.274,0.01,0.9,0,In,0.002,0,0.038,0.092,0.064,0.176,0.152,0.028,0.294,0.112,0.026,0.012,0.002,0,0,0.002,9,38
Villanova,2018,12,6,22,7,13,6,3,0,0.24897119341563784,0.6946702800361337,105.29443544030256,93.06233062330624,12.232104816996312,93.09373060260928,96.49562839041562,3.4018977878063685,0.13618677042801555,0.1068702290076336,0.03891050583657587,0.06870229007633588,62.303030303030305,0.2136363636363636,0.2345679012345679,Big East,4.098905813653786,0.982,0.018,0.13,0.61,0,In,0,0,0.06,0.14,0.048,0.148,0.078,0.026,0.402,0.058,0.026,0.01,0,0.002,0,0.002,9,39
Virginia,2018,10,6,17,12,11,10,1,2,0.3346613545816733,0.6767399267399268,93.04347826086956,89.84094407388405,3.202534186985517,88.87778562302088,98.03620806584198,9.158422442821069,0.196319018404908,0.19076923076923075,0.0736196319018405,0.1076923076923077,65.19999999999999,0.18947368421052632,0.16140350877192983,ACC,8.688518348262075,0.612,0.388,0,0.43,0,Last Four Byes,0,0,0.024,0.03,0.034,0.084,0.078,0.086,0.366,0.184,0.066,0.032,0,0.01,0.002,0.004,9,40
Quinnipiac,2018,16,0,22,5,1,4,3,0,0.3001893939393939,0.721294363256785,99.89621172807472,83.30725091288471,16.588960815190006,93.83982869758827,93.05533720243484,-0.7844914951534678,0.1354679802955665,0.24691358024691357,0.12561576354679804,0.06666666666666667,67.66666666666667,0.1736842105263158,0.18098159509202455,MAAC,-4.831768348272481,0.168,0.832,0.88,0.88,1,In,0,0,0.01,0,0.008,0.004,0.028,0.01,0.232,0.026,0.154,0.164,0.128,0.07,0.118,0.048,9,41
TCU,2018,8,9,17,11,10,10,1,0,0.302158273381295,0.6754221388367729,102.9513034923758,97.86917740336968,5.082126089006124,91.09665044704155,98.91968491016266,7.8230344631210915,0.22203389830508471,0.1848013816925734,0.093220338983050835,0.1243523316062176,73.75,0.22413793103448276,0.2375249500998004,Big 12,8.953940470081296,0.44,0.56,0,0.9,0,Last Four In,0,0,0,0.02,0.036,0.01,0.124,0.062,0.554,0.04,0.11,0.04,0.004,0,0,0,9,42
