team,year,conf_wins,conf_losses,wins,losses,major_wins,major_losses,mid_major_wins,mid_major_losses,o_reb_rate,d_reb_rate,off_rating,def_rating,net_rating,sos_off,sos_def,sos_net,to_rate_off,to_rate_def,steal_rate,opp_steal_rate,pace,ftf,ftf_opp,conference,conf_avg_net,At-Large,DNQ,prob,max_prob,projected_champ,desc,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,pred_seed,rank
Wichita State,2014,0,0,1,1,1,1,0,0,0.34146341463414637,0.6268656716417911,99.28571428571428,95.07042253521126,4.215291750503027,89.234298370511,97.2907907229079,8.056492352396909,0.1753846153846154,0.2926829268292683,0.13538461538461538,0.09451219512195122,65,0.1909722222222222,0.171875,MVC,-29.09586507343635,0.1,0.9,0.83,0.83,1,In,0.002,0,0.002,0,0,0,0.018,0.006,0.016,0.044,0.048,0.118,0.296,0.19,0.176,0.084,13,55
Dayton,2014,1,0,4,3,1,3,2,0,0.3368421052631579,0.7328519855595668,97.79661016949152,93.68600682593856,4.110603343552967,96.21303285972014,92.2595606922149,-3.953472167505226,0.15406162464985995,0.21468926553672316,0.10644257703081232,0.0903954802259887,71.39999999999999,0.18292682926829268,0.2379421221864952,A 10,-16.3024413588752,0.38,0.62,0.01,0.75,0,In,0,0,0,0,0.002,0.24,0.008,0.022,0.048,0.036,0.072,0.052,0.286,0.128,0.04,0.066,13,56
Army,2014,0,0,0,1,0,1,0,0,0.3684210526315789,0.6571428571428571,90.32258064516128,92.1875,-1.8649193548387188,90.81272084805654,93.53701527614572,2.7242944280891663,0.2044728434504792,0.19242902208201892,0.0670926517571885,0.08517350157728706,62.599999999999994,0.25,0.20848056537102477,Patriot,-30.311258987890945,0,1,0.49,0.49,1,In,0,0,0,0,0.002,0,0.004,0,0.012,0.032,0.052,0.088,0.196,0.31,0.152,0.152,14,57
UC Irvine,2014,0,0,0,1,0,1,0,0,0.34,0.6739130434782609,92,100,-8,93.57142857142856,98.1132075471698,4.541778975741238,0.167420814479638,0.22325581395348837,0.13122171945701358,0.08837209302325581,70.72,0.1895734597156398,0.14814814814814814,Big West,-22.61564988693814,0,1,0.43,0.43,1,In,0,0,0,0,0,0.006,0.006,0.002,0.01,0.028,0.044,0.118,0.262,0.29,0.134,0.1,14,58
Grand Canyon,2014,0,0,0,2,0,2,0,0,0.35714285714285715,0.7575757575757576,89.05109489051095,102.30769230769228,-13.25659741718134,84.05841325196164,103.44844363892908,19.39003038696746,0.2826086956521739,0.2164179104477612,0.08695652173913043,0.15671641791044777,69,0.2828282828282828,0.11206896551724138,WAC,-23.03019328408341,0.006,0.994,0.49,0.49,1,In,0,0,0.002,0,0.01,0.012,0.01,0.002,0.002,0.05,0.066,0.098,0.086,0.272,0.294,0.096,15,59
Mississippi Valley State,2014,0,0,0,4,0,4,0,0,0.30128205128205127,0.5755813953488372,77.31629392971246,116.7202572347267,-39.40396330501424,80.51938677705625,106.77537371488428,26.255986937828013,0.3764705882352941,0.1746987951807229,0.08823529411764706,0.22289156626506024,85,0.42105263157894735,0.33098591549295775,SWAC,-44.9301560657311,0.016,0.984,0.3,0.3,1,In,0,0,0.002,0,0,0.002,0.004,0.004,0.004,0.058,0.028,0.128,0.074,0.258,0.264,0.174,15,60
Albany,2014,0,0,0,1,0,1,0,0,0.38235294117647056,0.44,70.83333333333334,111.11111111111111,-40.27777777777777,81.58765159867696,112.97709923664124,31.38944763796428,0.2727272727272727,0.260233918128655,0.1348973607038123,0.11988304093567252,68.2,0.23106060606060605,0.26666666666666666,Am. East,-56.03109682630034,0,1,0.49,0.49,1,In,0,0,0,0,0.002,0.006,0.004,0.004,0.01,0.134,0.01,0.106,0.098,0.12,0.37,0.136,15,61
Wyoming,2014,0,0,0,1,0,1,0,0,0.3170731707317073,0.6585365853658537,86.76470588235294,90,-3.235294117647058,81.67330677290838,110.6,28.926693227091633,0.1822033898305085,0.20675105485232068,0.11016949152542373,0.0970464135021097,69.92592592592592,0.2857142857142857,0.23979591836734693,Mountain West,-23.898920355685874,0.012,0.988,0.86,0.86,1,In,0,0,0,0,0,0.008,0.01,0.002,0.004,0.05,0.104,0.194,0.186,0.126,0.224,0.092,15,62
Winthrop,2014,0,0,0,1,0,1,0,0,0.30303030303030304,0.6451612903225806,92.42424242424242,101.47058823529412,-9.046345811051694,75.74123989218329,116.23465211459754,40.49341222241425,0.1925287356321839,0.22857142857142856,0.14080459770114942,0.11142857142857145,69.6,0.2508591065292096,0.22818791946308725,Big South,-35.180135478116014,0.002,0.998,0.96,0.96,1,In,0,0,0,0,0,0.006,0.008,0.002,0.006,0.06,0.04,0.174,0.22,0.15,0.244,0.09,15,63
Arkansas-Pine Bluff,2014,0,0,0,4,0,4,0,0,0.2647058823529412,0.6380368098159509,70.35714285714286,99.288256227758,-28.93111337061515,83.6057592378522,96.2079082060375,12.6021489681853,0.22448979591836735,0.2108843537414966,0.08843537414965986,0.10884353741496598,69.1764705882353,0.23333333333333336,0.3606557377049181,SWAC,-44.9301560657311,0,1,0.3,0.3,1,In,0,0,0,0,0,0.004,0.01,0.002,0.002,0.084,0.028,0.142,0.114,0.172,0.28,0.162,15,64
Western Kentucky,2014,0,0,0,2,0,1,0,1,0.19540229885057472,0.6923076923076923,77.07006369426752,101.27388535031848,-24.20382165605095,75.81892397528205,113.06907557278012,37.25015159749807,0.14705882352941177,0.21994134897360704,0.11470588235294116,0.07917888563049853,68,0.17973856209150327,0.1942446043165468,Sun Belt,-30.615617625337478,0,1,0.71,0.71,1,In,0,0,0,0,0,0.004,0.002,0,0.01,0.098,0.038,0.194,0.086,0.124,0.294,0.15,15,65
North Dakota State,2014,0,0,0,1,0,1,0,0,0.15,0.56,86.11111111111111,98.63013698630137,-12.519025875190252,73.0211817168339,103.490990990991,30.4698092741571,0.19858156028368795,0.16666666666666666,0.09219858156028368,0.10416666666666669,70.5,0.15126050420168066,0.3153846153846154,Summit,-19.371739464324484,0,1,0.26,0.26,1,In,0,0,0,0,0,0.002,0.01,0.002,0.004,0.078,0.034,0.204,0.07,0.118,0.264,0.214,15,66
NJIT,2014,0,0,0,1,0,1,0,0,0.325,0.7222222222222222,55.223880597014926,121.73913043478262,-66.5152498377677,92.9372197309417,94.12429378531073,1.1870740543690204,0.34328358208955223,0.11594202898550723,0.04477611940298507,0.17391304347826086,67,0.14,0.12903225806451613,Indep.,-66.5152498377677,0,1,0,0,1,In,0.002,0,0,0,0.01,0,0.002,0.004,0.014,0.114,0.046,0.07,0.038,0.212,0.164,0.324,16,67
Jacksonville State,2014,0,0,0,2,0,2,0,0,0.28888888888888886,0.5851063829787234,75,98.02631578947368,-23.026315789473685,79.49297898407312,100.75187969924812,21.258900715175,0.2073170731707317,0.2008032128514056,0.08536585365853659,0.11646586345381528,61.5,0.22685185185185183,0.17180616740088106,OVC,-34.12792373811206,0,1,0.44,0.44,1,In,0,0,0,0,0,0,0,0.004,0.002,0.086,0.022,0.182,0.104,0.196,0.192,0.212,16,68
