game_id,team,pace
401124266,High Point,77
401124266,Ohio,66.75
401124264,Western Kentucky,64.66666666666667
401124264,Miami (OH),65
401124261,Seton Hall,66
401124261,Toledo,63.5
401124260,Rider,73
401124260,West Virginia,66.33333333333334
401124258,Youngstown State,72
401124258,Cincinnati,68.75
401124257,Northeastern,79
401124257,Butler,68.66666666666666
401124256,Kent State,65.5
401124256,Green Bay,66
401124249,UAB,79.5
401124249,Troy,84
401124239,Akron,67
401124239,Tennessee Tech,64
401124238,Georgia State,74
401124238,North Alabama,69.76
401124237,Nicholls,76
401124237,Southern Miss,73.41176470588235
401124270,Charlotte,61
401124270,VCU,68
401124240,Campbell,66.33333333333334
401124240,Coastal Carolina,68
401124242,Pacific,73.5
401124242,Fresno State,75
401124233,Utah State,64.5
401124233,UC Riverside,65
401124243,Pepperdine,68.33333333333333
401124243,California Baptist,80
401124234,UT Rio Grande Valley,62
401124234,North Texas,64.25
401124244,Morehead State,72
401124244,Ohio State,73
401124236,Marshall,71.5
401124236,Davidson,70
401124235,Appalachian State,68.5
401124235,UNC Asheville,66
401121424,Pennsylvania,63
401121424,Princeton,68
401121481,Missouri State,73.25
401121481,Drake,71.52941176470588
401121407,Liberty,64
401121407,Florida Gulf Coast,68
401121570,St. Francis (PA),70
401121570,Robert Morris,64.5
401121304,Campbell,65.5
401121304,Radford,69.5
401121268,Texas A&M-CC,67
401121268,Abilene Christian,66
401121556,American University,62.5
401121556,Bucknell,64
401121423,Harvard,69.33333333333334
401121423,Pennsylvania,65.75
401121563,Hawai'i,62.5
401121563,UC Davis,64.5
401121422,Cornell,67
401121422,Princeton,67.66666666666667
401121492,Middle Tennessee,59.66666666666667
401121492,Rice,59.294117647058826
401121508,UT Rio Grande Valley,62.22222222222222
401121508,New Mexico State,70.66666666666666
401121480,Northern Iowa,69.5
401121480,Missouri State,72
401121267,Texas A&M-CC,65.5
401121267,Stephen F. Austin,65
401121462,Norfolk State,60
401121462,Bethune-Cookman,66
401121479,Illinois State,72
401121479,Drake,71.04
401121879,Jackson State,61
401121879,Southern,71.5
401121266,Abilene Christian,67
401121266,Lamar,72.5
401121471,Towson,65
401121471,Drexel,61.5
401121261,South Alabama,71.33333333333334
401121261,Little Rock,67
401119774,Buffalo,70.66666666666666
401119774,Ohio,66.2
401121478,Southern Illinois,63
401121478,Northern Iowa,67.66666666666667
401121491,Middle Tennessee,60.25
401121491,UAB,74.33333333333334
401121303,Charleston Southern,66
401121303,Campbell,66
401121878,Jackson State,68.88888888888889
401121878,Prairie View A&M,71.55555555555556
401121477,Loyola Chicago,71
401121477,Missouri State,72.5
401121490,Western Kentucky,64.75
401121490,Rice,60.8
401121302,UNC Asheville,63
401121302,Radford,66
401121562,UC Riverside,65
401121562,Hawai'i,62.333333333333336
401121507,CSU Bakersfield,67
401121507,UT Rio Grande Valley,63.38461538461538
401121547,Hartford,62.5
401121547,Maine,63
401121470,Northeastern,69.64705882352942
401121470,Drexel,61.760000000000005
401121476,Bradley,73
401121476,Illinois State,71
401121561,UC Irvine,66
401121561,UC Davis,64.66666666666667
401121532,Eastern Washington,67
401121532,Portland State,64.5
401121506,Kansas City,72
401121506,New Mexico State,70.51851851851852
401121260,South Alabama,69.5
401121260,UT Arlington,65
401121265,Texas A&M-CC,67.33333333333333
401121265,Nicholls,73.5
401121461,Bethune-Cookman,66.66666666666667
401121461,Maryland-Eastern Shore,65
401119773,Miami (OH),66.5
401119773,Ohio,66.66666666666667
401121475,Valparaiso,78
401121475,Drake,72.48484848484848
401121877,Grambling,73
401121877,Southern,71.66666666666667
401121469,Hofstra,71
401121469,Towson,67.33333333333333
401121259,Appalachian State,67
401121259,Little Rock,65
401121460,Norfolk State,61
401121460,North Carolina A&T,65
401121264,Central Arkansas,73
401121264,Abilene Christian,68.5
401119772,Buffalo,71.5
401119772,Central Michigan,71
401121474,Evansville,74
401121474,Loyola Chicago,73.5
401121301,Campbell,67.16666666666667
401121301,Hampton,71
401121298,Gardner-Webb,65
401121298,UNC Asheville,64
401121468,Northeastern,68.8
401121468,UNC Wilmington,66
401121569,Mount St. Mary's,70
401121569,Robert Morris,66.33333333333334
401121555,Lehigh,61
401121555,American University,62.666666666666664
401121568,St. Francis (PA),68.5
401121568,Sacred Heart,69
401121554,Holy Cross,65
401121554,Bucknell,64.33333333333334
401121300,Charleston Southern,66
401121300,High Point,73.5
401121299,Presbyterian,64
401121299,Radford,65.25
401121473,Valparaiso,76
401121473,Indiana State,75
401121467,William & Mary,63
401121467,Drexel,62.06060606060606
401121489,UTEP,61
401121489,Middle Tennessee,60.4
401121258,South Alabama,69.85365853658537
401121258,Troy,77.17647058823529
401121263,New Orleans,71
401121263,Texas A&M-CC,68.25
401121488,Charlotte,61
401121488,UAB,71
401121466,Delaware,72
401121466,Towson,68
401121458,Howard,73
401121458,Norfolk State,64.66666666666667
401121487,Old Dominion,67.76470588235294
401121487,Western Kentucky,65.4
401121257,Appalachian State,67.66666666666667
401121257,Georgia State,71.5
401121486,North Texas,64
401121486,Rice,61.333333333333336
401121465,Hofstra,67.5
401121465,James Madison,67
401121459,Coppin State,69
401121459,Bethune-Cookman,66.5
401121262,Central Arkansas,72.5
401121262,Sam Houston,74
401121560,UC Irvine,63
401121560,CSU Northridge,61
401121505,Grand Canyon,63
401121505,CSU Bakersfield,64.5
401121531,Eastern Washington,65
401121531,Northern Colorado,65
401121434,Wyoming,63.2
401121434,Boise State,62.588235294117645
401121559,Long Beach State,66
401121559,UC Riverside,65.66666666666666
401121504,Seattle U,62
401121504,UT Rio Grande Valley,62.588235294117645
401121530,Portland State,64.33333333333334
401121530,Idaho,68.25
401119771,Toledo,63
401119771,Miami (OH),64.33333333333334
401121406,Kennesaw State,66
401121406,Florida Gulf Coast,67.33333333333333
401121405,North Florida,69
401121405,Liberty,66
401121503,Utah Valley,67
401121503,Kansas City,68.23529411764706
401119770,Northern Illinois,72
401119770,Ohio,67.57142857142857
401121502,Chicago State,79
401121502,New Mexico State,72
401121485,UTEP,61.77777777777778
401121485,Marshall,69.23076923076923
401121256,South Alabama,69.87755102040816
401121256,Texas State,71
401121483,Louisiana Tech,69
401121483,Charlotte,63.33333333333333
401121464,Charleston,60
401121464,William & Mary,62
401119769,Kent State,67.66666666666667
401119769,Buffalo,71.39999999999999
401121457,South Carolina State,64
401121457,Maryland-Eastern Shore,65
401121484,Florida Atlantic,70
401121484,Old Dominion,68.48
401121255,Coastal Carolina,70
401121255,Appalachian State,68.71428571428571
401121482,North Texas,63.833333333333336
401121482,Southern Miss,70.72
401121463,Hofstra,68.66666666666666
401121463,Elon,73
401121456,North Carolina Central,76
401121456,North Carolina A&T,68.33333333333333
401119768,Eastern Michigan,66.66666666666667
401119768,Central Michigan,69.12
401121558,Long Beach State,63.5
401121558,CSU Fullerton,59
401121433,San Diego State,60.44444444444444
401121433,Wyoming,62.69387755102041
401121529,Eastern Washington,65.6
401121529,Idaho State,67.29411764705883
401121557,UC Santa Barbara,60
401121557,UC Irvine,62
401121432,Fresno State,72.5
401121432,Boise State,65.6
401121517,DePaul,73.5
401121517,Marquette,66.24
401121873,Mississippi Valley State,70
401121873,Southern,71.25
401121528,Southern Utah,65
401121528,Northern Colorado,65
401121876,Alabama State,75
401121876,Jackson State,70.76923076923077
401121297,Longwood,61
401121297,Campbell,66.57142857142857
401121296,South Carolina Upstate,69
401121296,Charleston Southern,67
401121295,Presbyterian,65.5
401121295,Winthrop,68
401121875,Alabama A&M,71
401121875,Prairie View A&M,71.6923076923077
401121874,Texas Southern,61
401121874,Grambling,69
401121527,Montana State,67
401121527,Portland State,64.5
401121501,BYU,70
401121501,Gonzaga,66
401121453,Savannah State,70
401121453,South Carolina State,66.5
401121526,Northern Arizona,76
401121526,Idaho,69.80000000000001
401119781,South Dakota,71
401119781,South Dakota State,68
401121452,North Carolina Central,75.5
401121452,Delaware State,73
401121441,Green Bay,63.5
401121441,Wright State,67
401121431,Utah State,62.666666666666664
401121431,Wyoming,62.03508771929825
401121525,Weber State,77
401121525,Eastern Washington,67.87878787878788
401121421,Iowa State,70
401121421,Baylor,71.28571428571429
401121430,San Diego State,63.55555555555555
401121430,New Mexico,72.94117647058823
401121254,Louisiana,74
401121254,South Alabama,70.17543859649122
401121523,Southern Utah,63.5
401121523,Montana,64
401119725,UCF,61
401119725,UConn,69.83333333333333
401121567,Fairleigh Dickinson,63
401121567,Robert Morris,65
401121565,Mount St. Mary's,71.5
401121565,St. Francis (BKN),73
401121564,Bryant,78
401121564,St. Francis (PA),72.33333333333333
401121552,Holy Cross,61
401121552,Boston University,61
401121550,Lafayette,64
401121550,American University,62.5
401121253,Arkansas State,64
401121253,Coastal Carolina,68
401119765,Ball State,68
401119765,Toledo,63.75
401119764,Bowling Green,74
401119764,Kent State,69.5
401121516,Creighton,70
401121516,DePaul,72.66666666666667
401119766,Western Michigan,65
401119766,Northern Illinois,68
401121566,Wagner,60
401121566,Sacred Heart,66.33333333333334
401121553,Loyola (MD),69
401121553,Bucknell,65
401121551,Colgate,78
401121551,Lehigh,69
401121500,Pepperdine,65.75
401121500,BYU,67.5
401121429,UNLV,67
401121429,Fresno State,71
401119767,Eastern Michigan,65.88235294117646
401119767,Akron,64.5
401121522,Sacramento State,75
401121522,Northern Arizona,75.5
401121515,Georgetown,67
401121515,Marquette,66.9090909090909
401121455,Coppin State,67.5
401121455,Morgan State,66
401121440,Youngstown State,66
401121440,Green Bay,62.666666666666664
401119780,North Dakota,74
401119780,South Dakota,72
401121499,Saint Mary's,64.92307692307692
401121499,Gonzaga,65.88235294117646
401121428,Nevada,67
401121428,Boise State,65.69696969696969
401121451,Marist,65
401121451,Quinnipiac,68
401121454,Florida A&M,73
401121454,Howard,73.5
401121439,IUPUI,62.5
401121439,Wright State,66
401119779,Oral Roberts,69
401119779,South Dakota State,68.2
401121427,Colorado State,61
401121427,Utah State,62.75
401121514,Creighton,63
401121514,Butler,65.75
401119763,Stanford,67.2
401119763,Oregon,65
401121426,Air Force,68
401121426,San Diego State,64.92307692307692
401121513,Providence,65
401121513,DePaul,72.5
401119724,Cincinnati,66.8
401119724,UCF,61.333333333333336
401119749,Iowa,69.80000000000001
401119749,Maryland,75.33333333333333
401121420,Texas,71
401121420,Iowa State,69.75
401121425,San José State,70
401121425,Nevada,68
401119723,South Florida,63.33333333333333
401119723,UConn,69.14285714285714
401121512,Villanova,64
401121512,Georgetown,66.16666666666666
401119778,North Dakota,76
401119778,Denver,76
401121419,Kansas State,71.5
401121419,Baylor,71.625
401119681,Arkansas,76.36363636363637
401119681,Mississippi State,70.4
401121546,Stony Brook,67
401121546,Hartford,63.33333333333333
401121450,Marist,66
401121450,Rider,70
401121511,St. John's,72
401121511,Marquette,68.29268292682927
401121545,Albany,67
401121545,Maine,64.33333333333334
401119777,Western Illinois,77
401119777,Oral Roberts,72
401119706,Louisville,67.6
401119706,Notre Dame,73
401121288,Fordham,62
401121288,VCU,65
401121275,Furman,65.5
401121275,Mercer,64.5
401121449,Monmouth,69
401121449,Quinnipiac,68.33333333333333
401119762,Washington,64
401119762,Stanford,67
401121418,TCU,69.66666666666667
401121418,Texas,69.33333333333334
401119761,UCLA,70.06060606060606
401119761,Oregon,65.26315789473684
401119722,Memphis,64
401119722,Cincinnati,66.16666666666666
401119748,Rutgers,71.5
401119748,Iowa,69.66666666666667
401119680,Arkansas,74.14634146341464
401119680,Texas A&M,69.5
401121417,Kansas,67
401121417,Iowa State,68.2
401092802,UC Riverside,68
401092802,CSU Fullerton,66
401092801,Hawai'i,62
401092801,CSU Northridge,62.5
401096707,Southern,69.6
401096707,Texas Southern,62
401121498,Pacific,73
401121498,Pepperdine,66.6
401119721,Tulsa,71
401119721,UCF,63.5
401095051,Pennsylvania,66
401095051,Brown,64
401121510,Xavier,64
401121510,Providence,65
401092800,UC Santa Barbara,63.5
401092800,UC Davis,65.25
401094935,Weber State,72.5
401094935,Eastern Washington,67.90243902439025
401094230,Appalachian State,69.625
401094230,South Alabama,70.76923076923077
401119679,Missouri,61.760000000000005
401119679,Mississippi State,69.16666666666667
401119747,Michigan,67.33333333333333
401119747,Maryland,72.75
401095196,Princeton,68.5
401095196,Yale,74
401095075,Cornell,65
401095075,Dartmouth,59
401095064,Columbia,72
401095064,Harvard,68.75
401094934,Idaho State,67.2
401094934,Idaho,69.83333333333333
401092799,Long Beach State,65
401092799,UC Irvine,63.75
401121497,Loyola Marymount,70
401121497,Saint Mary's,65.17647058823529
401095927,Winthrop,76.5
401095927,Hampton,78.5
401095777,Alcorn State,80
401095777,Prairie View A&M,73.17647058823529
401095757,Alabama State,71.5
401095757,Jackson State,70.8235294117647
401095719,Alabama A&M,73
401095719,Grambling,70
401094936,Northern Colorado,66.75
401094936,Northern Arizona,75.33333333333333
401094933,Portland State,66.2
401094933,Montana State,70
401094932,Sacramento State,71
401094932,Montana,66
401093173,New Mexico State,75.16279069767441
401093173,California Baptist,84
401093172,Utah Valley,67.5
401093172,CSU Bakersfield,66.33333333333334
401093171,Seattle U,59.5
401093171,Grand Canyon,61.5
401119776,North Dakota State,64
401119776,South Dakota,70.5
401096172,Houston Baptist,65
401096172,Texas A&M-CC,68
401093030,Bradley,76.5
401093030,Drake,73.95121951219512
401121509,St. John's,68.5
401121509,Seton Hall,66.5
401121311,UT Martin,63
401121311,Belmont,64
401096748,Sam Houston,75.29411764705883
401096748,Stephen F. Austin,68.16
401096316,McNeese,85
401096316,Lamar,76
401096306,Arkansas-Pine Bluff,82
401096306,Mississippi Valley State,74.5
401095894,Longwood,64.5
401095894,Charleston Southern,67.75
401095563,UT Arlington,64.25
401095563,Texas State,67
401095538,Little Rock,63
401095538,UL Monroe,56
401095471,Coastal Carolina,71
401095471,Troy,78.72
401095453,Arkansas State,70
401095453,Louisiana,74.5
401093170,Chicago State,82
401093170,Kansas City,73.28
401093028,Illinois State,67.66666666666667
401093028,Northern Iowa,66.5
401121416,Texas Tech,75
401121416,Baylor,72
401119705,NC State,65.5
401119705,Louisville,68.16666666666666
401121448,Canisius,72
401121448,Monmouth,69.5
401119720,East Carolina,76
401119720,UConn,69.875
401121549,Navy,63
401121549,Loyola (MD),65
401096354,SE Louisiana,63
401096354,Nicholls,70.66666666666666
401096034,Central Arkansas,71
401096034,Northwestern State,70
401095984,Radford,65.8
401095984,Presbyterian,65.66666666666666
401095964,Incarnate Word,71
401095964,Abilene Christian,70
401095912,Gardner-Webb,67
401095912,South Carolina Upstate,70.5
401095873,High Point,71
401095873,Campbell,66.75
401095492,Georgia Southern,70
401095492,Georgia State,70
401094202,Northern Illinois,67.66666666666667
401094202,Western Michigan,67
401094199,Buffalo,70.83333333333333
401094199,Kent State,69
401094198,Eastern Michigan,68.8
401094198,Ball State,70.5
401093844,Hofstra,68.5
401093844,William & Mary,64
401093843,Northeastern,69.33333333333334
401093843,Elon,73
401093842,Drexel,62.4390243902439
401093842,Towson,66.6
401093841,Delaware,68.5
401093841,James Madison,66.71428571428572
401093029,Missouri State,71.42857142857143
401093029,Indiana State,71.5
401093027,Southern Illinois,64.5
401093027,Evansville,72
401093026,Loyola Chicago,72.33333333333333
401093026,Valparaiso,73.33333333333333
401092163,Akron,65
401092163,Miami (OH),64.5
401121287,Duquesne,61
401121287,Fordham,61.66666666666667
401121548,Lafayette,59.5
401121548,Army,57
401119775,Purdue Fort Wayne,65
401119775,South Dakota State,67.66666666666667
401094201,Toledo,64.6
401094201,Central Michigan,69.33333333333334
401094200,Bowling Green,73.5
401094200,Ohio,68.25
401119704,Syracuse,70
401119704,Notre Dame,73.25
401121447,Manhattan,64
401121447,Marist,65
401121415,Kansas State,73
401121415,West Virginia,68.75
401119719,South Florida,62.75
401119719,Houston,71.52941176470588
401121286,Dayton,68.5
401121286,VCU,64.75
401119760,Washington,63.5
401119760,Oregon State,65.45454545454545
401121414,Kansas,66
401121414,Oklahoma State,64
401119759,California,71
401119759,Stanford,67.14285714285714
401119746,Purdue,64
401119746,Rutgers,70
401119678,Auburn,71.5
401119678,Texas A&M,68.60000000000001
401119718,Memphis,65.5
401119718,Temple,69
401119703,Florida State,67
401119703,NC State,65.19999999999999
401121402,North Florida,67
401121402,North Alabama,68.84848484848484
401121413,Texas Tech,75.5
401121413,Oklahoma,78
401121404,Kennesaw State,64
401121404,Stetson,62
401121403,Jacksonville,64
401121403,Liberty,65.33333333333333
401121401,NJIT,61
401121401,Florida Gulf Coast,66.25
401121285,Saint Louis,70
401121285,Duquesne,65
401095074,Cornell,65.33333333333333
401095074,Harvard,68.4
401095063,Columbia,68.5
401095063,Dartmouth,61
401095050,Princeton,70.4
401095050,Brown,71.5
401119745,Indiana,71.66666666666667
401119745,Iowa,69.42857142857143
401093840,UNC Wilmington,69
401093840,Charleston,65
401119702,Clemson,75
401119702,Louisville,68.14285714285714
401119677,Arkansas,74.77551020408163
401119677,South Carolina,70.25
401119717,Wichita State,67
401119717,Tulsa,71
401095099,Pennsylvania,66.16666666666666
401095099,Yale,72
401119758,Arizona,65.71428571428571
401119758,Oregon,65.47692307692307
401121496,Santa Clara,70
401121496,Pacific,72.5
401121284,UMass,61
401121284,Fordham,62
401121310,UT Martin,67.5
401121310,Morehead State,71
401121446,Iona,59
401121446,Rider,67
401121495,San Francisco,66
401121495,Loyola Marymount,69.33333333333334
401119757,Arizona State,64
401119757,UCLA,69.85365853658537
401119744,Wisconsin,60
401119744,Michigan,65.6470588235294
401119675,Missouri,62.8235294117647
401119675,Kentucky,66.24
401119701,North Carolina,70
401119701,Notre Dame,73.11111111111111
401121309,Tennessee Tech,61.66666666666667
401121309,Belmont,62.333333333333336
401121283,Davidson,70
401121283,Dayton,69.33333333333334
401119716,SMU,71.11111111111111
401119716,East Carolina,73.88235294117648
401121274,Chattanooga,69
401121274,Furman,66.33333333333334
401121445,Fairfield,61
401121445,Quinnipiac,67
401119674,Tennessee,74.5
401119674,Mississippi State,69.42857142857143
401119743,Michigan State,71.33333333333334
401119743,Maryland,72
401119715,Tulane,63
401119715,South Florida,62.800000000000004
401119700,Syracuse,70.5
401119700,Miami,70.66666666666666
401121282,Saint Joseph's,62
401121282,VCU,64.4
401121273,Wofford,69
401121273,Mercer,65.66666666666666
401119756,Washington,64.33333333333334
401119756,Utah,64
401094531,Fresno State,71
401094531,San José State,70
401093169,Seattle U,62.333333333333336
401093169,CSU Bakersfield,67
401092798,Hawai'i,62.800000000000004
401092798,UC Riverside,68.2
401092797,CSU Fullerton,64.33333333333334
401092797,Long Beach State,64.75
401094928,Idaho State,65.45454545454545
401094928,Eastern Washington,66.77551020408163
401119755,Washington State,65
401119755,California,69.75
401119742,Purdue,63.5
401119742,Nebraska,62
401094931,Sacramento State,69.33333333333334
401094931,Montana State,68.33333333333333
401094930,Portland State,66.44897959183673
401094930,Montana,67.52
401094929,Southern Utah,66.33333333333334
401094929,Northern Colorado,67.2
401094927,Weber State,72.66666666666667
401094927,Idaho,70.42857142857143
401094530,Wyoming,62.76923076923077
401094530,New Mexico,69.76
401094529,Boise State,68.48780487804878
401094529,Air Force,75
401094528,Colorado State,57.5
401094528,UNLV,60.5
401093168,UT Rio Grande Valley,65.14285714285714
401093168,California Baptist,80
401092563,North Texas,63.71428571428571
401092563,UTEP,60.92307692307692
401119673,Alabama,64
401119673,Auburn,68
401094527,Nevada,68
401094527,San Diego State,65.17647058823529
401119699,Duke,59
401119699,Florida State,64.5
401095470,Coastal Carolina,71.39999999999999
401095470,South Alabama,70.79452054794521
401092561,Rice,61.85365853658537
401092561,UTSA,65
401093167,Utah Valley,65.66666666666666
401093167,Grand Canyon,60.666666666666664
401093025,Bradley,72.66666666666667
401093025,Northern Iowa,65.8
401095523,Little Rock,62.800000000000004
401095523,Louisiana,70
401095452,Arkansas State,69.66666666666667
401095452,UL Monroe,62
401092560,UAB,72.4
401092560,Louisiana Tech,74
401093023,Illinois State,68.5
401093023,Drake,73.79591836734693
401095184,Sacred Heart,67
401095184,Mount St. Mary's,73
401095157,LIU Brooklyn,70
401095157,Fairleigh Dickinson,66
401095139,St. Francis (BKN),73.5
401095139,Central Connecticut,70
401095113,Wagner,66.5
401095113,Bryant,75
401094229,Appalachian State,71.77777777777779
401094229,Troy,80.72727272727272
401093839,Northeastern,69.07317073170732
401093839,William & Mary,65
401093838,Hofstra,68.8
401093838,Elon,71.66666666666667
401093837,Drexel,61.87755102040816
401093837,James Madison,65.875
401093836,Delaware,71.66666666666667
401093836,Towson,67.66666666666667
401093024,Southern Illinois,65.66666666666666
401093024,Indiana State,69
401093022,Missouri State,71.75
401093022,Evansville,73.33333333333333
401092562,Middle Tennessee,60.33333333333333
401092562,Western Kentucky,64.66666666666667
401092559,Old Dominion,68.84848484848484
401092559,Florida Atlantic,70.5
401092558,Southern Miss,70.06060606060606
401092558,Charlotte,64.25
401119741,Indiana,71.25
401119741,Minnesota,71.33333333333334
401096706,Southern,69.83333333333333
401096706,Prairie View A&M,72.57142857142857
401095776,Alcorn State,76.5
401095776,Texas Southern,64
401095756,Alabama State,73.33333333333333
401095756,Grambling,71.75
401095718,Alabama A&M,72
401095718,Jackson State,70.66666666666666
401119698,Virginia Tech,71.51515151515152
401119698,Clemson,74.9090909090909
401119672,Arkansas,73.54385964912281
401119672,Georgia,68
401095409,St. Francis (PA),73.75
401095409,Robert Morris,67
401092564,Florida International,74
401092564,Marshall,70.11764705882354
401121272,UNC Greensboro,68
401121272,Chattanooga,69.5
401096228,Savannah State,71
401096228,South Carolina State,68
401096220,North Carolina Central,74.33333333333334
401096220,North Carolina A&T,69.5
401096145,Howard,74.66666666666667
401096145,Norfolk State,68
401096116,Delaware State,73
401096116,Maryland-Eastern Shore,67.33333333333333
401096101,Coppin State,66
401096101,Morgan State,64.5
401096066,Florida A&M,70.5
401096066,Bethune-Cookman,66.6
401119754,USC,68
401119754,Arizona,66
401121494,San Diego,70
401121494,Santa Clara,68
401121308,Murray State,63
401121308,UT Martin,66.33333333333334
401121271,Samford,62
401121271,Furman,65
401121493,San Francisco,70.5
401121493,Portland,78
401119753,Colorado,62
401119753,Arizona State,63.4
401119740,Wisconsin,61.333333333333336
401119740,Ohio State,69.5
401121444,Saint Peter's,63
401121444,Manhattan,64
401121307,Austin Peay,58
401121307,Tennessee Tech,61.25
401119697,Georgia Tech,69
401119697,North Carolina,69.66666666666667
401119671,Florida,67
401119671,Missouri,63.42857142857142
401121270,Wofford,75
401121270,East Tennessee State,81
401119739,Michigan State,70.75
401119739,Northwestern,66.14285714285714
401119670,LSU,63
401119670,Tennessee,71.33333333333334
401121443,Iona,66.5
401121443,Siena,75
401119696,Virginia,58
401119696,Syracuse,67.4
401121269,Western Carolina,69
401121269,Mercer,66.25
401121442,Fairfield,64.5
401121442,Niagara,71
401092796,UC Irvine,62
401092796,CSU Northridge,63
401092795,Cal Poly,73
401092795,UC Davis,66.8
401121435,Cleveland State,65
401121435,Green Bay,63.5
401096417,SE Louisiana,65.5
401096417,New Orleans,69
401096331,McNeese,79.5
401096331,Texas A&M-CC,68.66666666666666
401096033,Sam Houston,74.24000000000001
401096033,Central Arkansas,71.5
401096353,Nicholls,72.75
401096353,Northwestern State,74
401096171,Houston Baptist,69.5
401096171,Incarnate Word,71.5
401095963,Abilene Christian,68.66666666666666
401095963,Stephen F. Austin,65.93939393939394
401121544,Vermont,61
401121544,Stony Brook,64.5
401121543,UMBC,72
401121543,Hartford,65
401121542,Binghamton,67
401121542,Albany,67
401121541,New Hampshire,59
401121541,Maine,62.75
401121436,Milwaukee,65
401121436,Youngstown State,65.33333333333333
401095941,UNC Asheville,65.21212121212122
401095941,High Point,70.3030303030303
401095926,Hampton,78.33333333333333
401095926,Radford,67.5
401095893,Winthrop,75
401095893,Charleston Southern,69
401094197,Toledo,63.52
401094197,Eastern Michigan,66.74285714285715
401094196,Ohio,68.88888888888889
401094196,Miami (OH),66.2
401094195,Western Michigan,67.66666666666667
401094195,Central Michigan,69.85365853658537
401094194,Bowling Green,71.66666666666667
401094194,Buffalo,69.57142857142857
401094193,Ball State,73.66666666666666
401094193,Northern Illinois,70.75
401093545,Colgate,75.5
401093545,Lafayette,63.666666666666664
401093544,Loyola (MD),61.66666666666667
401093544,Boston University,57.5
401093543,Navy,66
401093543,American University,64
401092162,Kent State,67.75510204081633
401092162,Akron,64.48484848484848
401119695,Pittsburgh,65
401119695,Duke,62
401095911,Presbyterian,67.75
401095911,Gardner-Webb,69.33333333333334
401095872,Campbell,66.55555555555556
401095872,South Carolina Upstate,68.33333333333333
401093542,Army,64
401093542,Bucknell,66
401093541,Lehigh,69.44
401093541,Holy Cross,64.64
401121306,Jacksonville State,68
401121306,Morehead State,70.25
401119738,Illinois,62
401119738,Purdue,63
401119694,Wake Forest,74
401119694,Virginia Tech,71.21951219512195
401121305,Southeast Missouri State,65
401121305,Belmont,62.5
401119669,Vanderbilt,72
401119669,Alabama,66.5
401119737,Wisconsin,63.692307692307686
401119737,Penn State,69
401119693,Boston College,73
401119693,Virginia,65.5
401119668,Florida,70.5
401119668,Ole Miss,73
401121281,Richmond,61
401121281,Saint Louis,65
401094978,Oklahoma,81.5
401094978,Texas Tech,80.33333333333333
401092611,Texas,68.5
401092611,TCU,69.28571428571429
401095833,Kennesaw State,64.64
401095833,Lipscomb,67.55555555555556
401121437,Northern Kentucky,61
401121437,IUPUI,62.333333333333336
401121280,Rhode Island,76
401121280,Duquesne,68
401121278,St. Bonaventure,70
401121278,Davidson,71
401121277,La Salle,60
401121277,Dayton,66.75
401096722,North Alabama,69.26829268292683
401096722,Liberty,67
401096376,NJIT,61
401096376,North Florida,65.66666666666666
401095797,Stetson,62
401095797,Florida Gulf Coast,65.19999999999999
401121438,Oakland,80
401121438,Wright State,69
401121276,George Washington,57
401121276,Saint Joseph's,61.5
401121279,UMass,63.55555555555555
401121279,George Mason,63.2
401094526,San Diego State,65.33333333333333
401094526,Fresno State,70.19999999999999
401094525,Air Force,73
401094525,Nevada,69.25
401094524,New Mexico,72.72727272727272
401094524,Boise State,71.0204081632653
401094523,Colorado State,58.33333333333333
401094523,Utah State,62.599999999999994
401094926,Montana,67.63636363636364
401094926,Northern Arizona,74.25
401094925,Montana State,67.25
401094925,Southern Utah,65.75
401094522,San José State,70
401094522,Wyoming,63.45205479452055
401094968,Kansas State,72
401094968,Oklahoma State,67
401090660,Temple,68
401090660,Memphis,66.66666666666667
401090659,UCF,64.6
401090659,Houston,71.36
401092816,Kansas,69.33333333333334
401092816,Iowa State,69
401090658,Tulsa,69.66666666666667
401090658,Wichita State,67.5
401092590,Baylor,71.6
401092590,West Virginia,69
401090656,UConn,69.55555555555556
401090656,South Florida,63.166666666666664
401095428,St. Francis (PA),73
401095428,Wagner,67.33333333333333
401095183,Mount St. Mary's,72.75
401095183,St. Francis (BKN),72
401095138,Fairleigh Dickinson,65.33333333333333
401095138,Central Connecticut,68.5
401095032,Bryant,74.66666666666667
401095032,LIU Brooklyn,72
401090657,SMU,72
401090657,East Carolina,74.24000000000001
401103833,Longwood,65.66666666666666
401103833,Old Dominion,68.8780487804878
401096386,Grambling,73
401096386,Mississippi Valley State,75.66666666666666
401096305,Jackson State,70.72
401096305,Arkansas-Pine Bluff,76.5
401095755,Prairie View A&M,72.94117647058823
401095755,Alabama State,73.93939393939394
401095717,Texas Southern,63.75
401095717,Alabama A&M,70.75
401095408,Robert Morris,66.66666666666667
401095408,Sacred Heart,66.6
401096175,Morgan State,65.33333333333333
401096175,Maryland-Eastern Shore,67
401096115,Norfolk State,67.4
401096115,Delaware State,70
401090655,Cincinnati,66.85714285714286
401090655,Tulane,70.5
401095386,Stanford,66.875
401095386,Washington,64.25
401094269,Oregon State,63.627906976744185
401094269,Arizona,65.29729729729729
401091654,Arkansas,72.73846153846154
401091654,Texas A&M,68.66666666666666
401094679,Northwestern,65.5
