id,tournamentId
400918557,NA
400919693,NA
400918648,NA
400918618,NA
400918584,NA
400918404,NA
400918308,NA
400917598,NA
400917597,NA
400916940,NA
400918671,NA
400918541,NA
400918508,NA
400918387,NA
400915141,NA
400919692,NA
400918711,NA
400918933,NA
400915842,NA
400915638,NA
400916402,NA
400916401,NA
400918914,NA
400918877,NA
400918065,NA
400916400,NA
400919845,NA
400919523,NA
400918067,NA
400918066,NA
400916399,NA
400915839,NA
400922219,NA
400922092,NA
400917811,NA
400910593,NA
400915394,NA
400915840,NA
400916221,NA
400919907,NA
400919353,NA
400918228,NA
400918146,NA
400918064,NA
400916044,NA
400915637,NA
400917810,NA
400917807,NA
400922173,NA
400925381,NA
400922393,NA
400919625,NA
400919416,NA
400919393,NA
400919374,NA
400919285,NA
400919079,NA
400918810,NA
400918798,NA
400918775,NA
400917812,NA
400917596,NA
400917135,NA
400916786,NA
400916043,NA
400918459,NA
400922238,NA
400920439,NA
400910695,NA
400916220,NA
400915636,NA
400922202,NA
400922052,NA
400920495,NA
400919878,NA
400919809,NA
400919432,NA
400916594,NA
400915841,NA
400910733,NA
400917955,NA
400916783,NA
400916042,NA
400916041,NA
400917809,NA
400923016,NA
400922032,NA
400919826,NA
400919492,NA
400916939,NA
400916936,NA
400916045,NA
400914936,NA
400917134,NA
400916782,NA
400916397,NA
400915635,NA
400916593,NA
400922128,NA
400922110,NA
400920451,NA
400920423,NA
400920369,NA
400919638,NA
400919608,NA
400919570,NA
400919207,NA
400919204,NA
400919203,NA
400918852,NA
400918202,NA
400917954,NA
400916938,NA
400915843,NA
400915634,NA
400914980,NA
400910556,NA
400919206,NA
400910751,NA
400919205,NA
400918183,NA
400918121,NA
400917953,NA
400916784,NA
400916398,NA
400919691,NA
400918331,NA
400917136,NA
400917132,NA
400916040,NA
400914963,NA
400911035,NA
400915391,NA
400919690,NA
400915393,NA
400919591,NA
400919314,NA
400919078,NA
400919077,NA
400917595,NA
400916937,NA
400916219,NA
400916218,NA
400915392,NA
400921258,NA
400919076,NA
400917952,NA
400916592,NA
400918352,NA
400919689,NA
400915389,NA
400915390,NA
400910646,NA
400915177,NA
400917808,NA
400916785,NA
400915113,NA
400910671,NA
400919266,NA
400918524,NA
400918487,NA
400918571,NA
400918507,NA
400917594,NA
400917593,NA
400917592,NA
400917133,NA
400915633,NA
400915838,NA
400915836,NA
400915632,NA
400918946,NA
400916396,NA
400916395,NA
400916394,NA
400915837,NA
400915835,NA
400916391,NA
400915630,NA
400915388,NA
400915631,NA
400921975,NA
400916781,NA
400916591,NA
400916393,NA
400915834,NA
400922189,NA
400922051,NA
400919463,NA
400919373,NA
400917951,NA
400917806,NA
400917805,NA
400917803,NA
400917802,NA
400917801,NA
400917591,NA
400916392,NA
400922109,NA
400919415,NA
400917804,NA
400915010,NA
400919768,NA
400919637,NA
400919607,NA
400919590,NA
400919569,NA
400919392,NA
400919202,NA
400919201,NA
400919200,NA
400919199,NA
400919198,NA
400918838,NA
400918827,NA
400918797,NA
400918774,NA
400918710,NA
400918694,NA
400918670,NA
400918617,NA
400918307,NA
400918270,NA
400916935,NA
400916934,NA
400916933,NA
400916932,NA
400916780,NA
400916779,NA
400916778,NA
400916777,NA
400916590,NA
400918913,NA
400919844,NA
400915629,NA
400919933,NA
400919808,NA
400918894,NA
400918876,NA
400918227,NA
400916217,NA
400915628,NA
400915387,NA
400915112,NA
400910621,NA
400918063,NA
400915385,NA
400922031,NA
400918164,NA
400918145,NA
400917950,NA
400917949,NA
400915386,NA
400919075,NA
400916588,NA
400916215,NA
400916216,NA
400915384,NA
400916589,NA
400919074,NA
400919073,NA
400919072,NA
400919071,NA
400918424,NA
400918351,NA
400918330,NA
400918182,NA
400917948,NA
400914979,NA
400910555,NA
400910645,NA
400919825,NA
400919861,NA
400914935,NA
400918464,NA
400918120,NA
400918062,NA
400910769,NA
400910670,NA
400918540,NA
400917129,NA
400910694,NA
400911034,NA
400914962,NA
400917590,NA
400917589,NA
400917588,NA
400917131,NA
400917130,NA
400917128,NA
400917127,NA
400917126,NA
400916587,NA
400915383,NA
400910592,NA
400916214,NA
400919688,NA
400919557,NA
400922201,NA
400922259,NA
400923004,NA
400920494,NA
400920422,NA
400918523,NA
400916039,NA
400916038,NA
400916036,NA
400922249,NA
400915382,NA
400919556,NA
400919197,NA
400919070,NA
400918506,NA
400918486,NA
400917587,NA
400917586,NA
400919687,NA
400920368,NA
400933772,NA
400919686,NA
400920405,NA
400916037,NA
400919685,NA
400918709,NA
400918729,NA
400918669,NA
400918616,NA
400919684,NA
400915627,NA
400915009,NA
400915381,NA
400916586,NA
400918367,NA
400916585,NA
400922127,NA
400918181,NA
400918163,NA
400918423,NA
400917585,NA
400917584,NA
400915077,NA
400914978,NA
400918931,NA
400915832,NA
400915626,NA
400918912,NA
400915833,NA
400919555,NA
400918875,NA
400918059,NA
400915830,NA
400915829,NA
400916390,NA
400919372,NA
400918061,NA
400918058,NA
400916389,NA
400916388,NA
400917797,NA
400922921,NA
400916386,NA
400916213,NA
400910803,NA
400916034,NA
400922030,NA
400919340,NA
400919265,NA
400918893,NA
400918119,NA
400918060,NA
400917947,NA
400917799,NA
400915831,NA
400915625,NA
400917798,NA
400917800,NA
400916032,NA
400922200,NA
400922142,NA
400919824,NA
400919352,NA
400918556,NA
400917796,NA
400917582,NA
400916928,NA
400916775,NA
400925425,NA
400922641,NA
400922218,NA
400920524,NA
400910768,NA
400915624,NA
400923003,NA
400919554,NA
400919447,NA
400917946,NA
400916583,NA
400914961,NA
400910591,NA
400916773,NA
400916212,NA
400916035,NA
400921974,NA
400918773,NA
400916031,NA
400916211,NA
400922163,NA
400918863,NA
400918350,NA
400916776,NA
400916030,NA
400916033,NA
400910620,NA
400911033,NA
400922050,NA
400920450,NA
400920421,NA
400920404,NA
400920367,NA
400919807,NA
400919624,NA
400919589,NA
400919568,NA
400919414,NA
400919391,NA
400919284,NA
400919195,NA
400919193,NA
400919192,NA
400918826,NA
400917945,NA
400916930,NA
400916582,NA
400916581,NA
400916385,NA
400915623,NA
400915380,NA
400921257,NA
400919194,NA
400918485,NA
400917122,NA
400910554,NA
400919462,NA
400919196,NA
400918539,NA
400918386,NA
400916387,NA
400916210,NA
400915378,NA
400919681,NA
400915379,NA
400919843,NA
400919791,NA
400919682,NA
400919636,NA
400919431,NA
400919069,NA
400919068,NA
400919067,NA
400919066,NA
400918796,NA
400918693,NA
400918668,NA
400918269,NA
400918144,NA
400917944,NA
400917583,NA
400917581,NA
400917123,NA
400917121,NA
400916927,NA
400916774,NA
400915053,NA
400919683,NA
400918647,NA
400918216,NA
400916931,NA
400916929,NA
400910732,NA
400918450,NA
400919680,NA
400915376,NA
400915375,NA
400910644,NA
400915097,NA
400919679,NA
400918306,NA
400917795,NA
400917124,NA
400916772,NA
400916584,NA
400915377,NA
400917580,NA
400919334,NA
400919264,NA
400918755,NA
400918505,NA
400917125,NA
400915622,NA
400915828,NA
400918966,NA
400915621,NA
400918956,NA
400918874,NA
400918056,NA
400915827,NA
400915825,NA
400922029,NA
400916384,NA
400915826,NA
400915620,NA
400915008,NA
400916580,NA
400915619,NA
400919390,NA
400918057,NA
400918054,NA
400917794,NA
400916383,NA
400916382,NA
400916379,NA
400915824,NA
400915618,NA
400915140,NA
400922152,NA
400922141,NA
400921973,NA
400916380,NA
400916381,NA
400919513,NA
400919430,NA
400919371,NA
400918538,NA
400918522,NA
400918055,NA
400917943,NA
400917792,NA
400917579,NA
400918589,NA
400918484,NA
400918809,NA
400914934,NA
400915374,NA
400919785,NA
400919623,NA
400919606,NA
400919588,NA
400919567,NA
400919476,NA
400919351,NA
400919191,NA
400919190,NA
400919189,NA
400919187,NA
400918837,NA
400918795,NA
400918772,NA
400918403,NA
400917793,NA
400917791,NA
400916926,NA
400916925,NA
400915373,NA
400919188,NA
400918911,NA
400919678,NA
400919940,NA
400919806,NA
400918162,NA
400917940,NA
400916579,NA
400916209,NA
400915372,NA
400914960,NA
400933453,NA
400910715,NA
400915371,NA
400933431,NA
400922188,NA
400922091,NA
400918215,NA
400918180,NA
400918143,NA
400917942,NA
400916924,NA
400916578,NA
400911032,NA
400919064,NA
400916768,NA
400919063,NA
400915370,NA
400915076,NA
400919677,NA
400919065,NA
400919062,NA
400919061,NA
400918692,NA
400918667,NA
400918646,NA
400918615,NA
400918449,NA
400918329,NA
400918305,NA
400918268,NA
400918118,NA
400917941,NA
400916923,NA
400916770,NA
400916769,NA
400916767,NA
400916577,NA
400910669,NA
400916771,NA
400910789,NA
400933449,NA
400918366,NA
400916576,NA
400919926,NA
400916208,NA
400916207,NA
400910553,NA
400919860,NA
400919676,NA
400914977,NA
400910590,NA
400915369,NA
400918521,NA
400917790,NA
400917789,NA
400916206,NA
400919675,NA
400910693,NA
400920493,NA
400919324,NA
400918385,NA
400917578,NA
400917577,NA
400917120,NA
400917119,NA
400917118,NA
400917117,NA
400917116,NA
400917115,NA
400915368,NA
400910619,NA
400933556,NA
400922387,NA
400922248,NA
400922217,NA
400922199,NA
400920523,NA
400920366,NA
400920420,NA
400920438,NA
400917939,NA
400917576,NA
400916029,NA
400916028,NA
400916027,NA
400916026,NA
400919674,NA
400920483,NA
400915617,NA
400915616,NA
400915367,NA
400915096,NA
400918555,NA
400917573,NA
400916575,NA
400914933,NA
400915007,NA
400933447,NA
400918666,NA
400918239,NA
400918117,NA
400917574,NA
400916574,NA
400915111,NA
400919300,NA
400919060,NA
400919059,NA
400919058,NA
400918645,NA
400918614,NA
400918267,NA
400917575,NA
400933455,NA
400919057,NA
400919056,NA
400918504,NA
400918691,NA
400918365,NA
400919906,NA
400915823,NA
400919823,NA
400918930,NA
400918892,NA
400916378,NA
400918051,NA
400916376,NA
400915820,NA
400915615,NA
400911031,NA
400916573,NA
400920365,NA
400918053,NA
400916375,NA
400915819,NA
400910589,NA
400922216,NA
400917788,NA
400917787,NA
400916025,NA
400922162,NA
400922049,NA
400919491,NA
400918873,NA
400918328,NA
400918201,NA
400918052,NA
400917784,NA
400917783,NA
400915366,NA
400919673,NA
400916205,NA
400922140,NA
400916204,NA
400915614,NA
400919767,NA
400919622,NA
400919587,NA
400919413,NA
400919350,NA
400919333,NA
400919313,NA
400919283,NA
400918945,NA
400918794,NA
400917938,NA
400917571,NA
400910552,NA
400972707,NA
400972706,NA
400916920,NA
400922236,NA
400922198,NA
400920522,NA
400922258,NA
400920403,NA
400919859,NA
400919475,NA
400915821,NA
400910618,NA
400920437,NA
400922108,NA
400917936,NA
400916022,NA
400910643,NA
400914959,NA
400922247,NA
400921972,NA
400919877,NA
400919503,NA
400918808,NA
400918384,NA
400916922,NA
400916918,NA
400916572,NA
400916374,NA
400916024,NA
400915613,NA
400917111,NA
400916919,NA
400916763,NA
400916021,NA
400917937,NA
400917786,NA
400916373,NA
400922090,NA
400920419,NA
400919566,NA
400919185,NA
400919183,NA
400919182,NA
400918771,NA
400918596,NA
400918142,NA
400917113,NA
400916766,NA
400916765,NA
400915822,NA
400920482,NA
400919605,NA
400919186,NA
400916023,NA
400910714,NA
400915031,NA
400918050,NA
400915365,NA
400919446,NA
400919184,NA
400918349,NA
400917935,NA
400916203,NA
400915612,NA
400919672,NA
400917110,NA
400916020,NA
400915362,NA
400915364,NA
400919671,NA
400915363,NA
400919805,NA
400919370,NA
400919343,NA
400918825,NA
400918214,NA
400917785,NA
400917572,NA
400916764,NA
400916762,NA
400910788,NA
400916202,NA
400918483,NA
400918422,NA
400917109,NA
400916921,NA
400915075,NA
400910668,NA
400919669,NA
400919670,NA
400916571,NA
400915361,NA
400919552,NA
400918583,NA
400918520,NA
400918503,NA
400918304,NA
400917570,NA
400917569,NA
400917114,NA
400915816,NA
400915611,NA
400915610,NA
400918891,NA
400916372,NA
400915818,NA
400915815,NA
400915814,NA
400916369,NA
400915608,NA
400915817,NA
400919179,NA
400917782,NA
400917777,NA
400916371,NA
400915609,NA
400915095,NA
400915006,NA
400917781,NA
400922126,NA
400922107,NA
400922089,NA
400922048,NA
400921971,NA
400919502,NA
400919461,NA
400919445,NA
400919349,NA
400918049,NA
400917934,NA
400917780,NA
400917568,NA
400916914,NA
400916370,NA
400917779,NA
400919565,NA
400919412,NA
400919055,NA
400918807,NA
400918570,NA
400918482,NA
400916915,NA
400917778,NA
400918048,NA
400915159,NA
400919635,NA
400919621,NA
400919604,NA
400919586,NA
400919429,NA
400919181,NA
400919180,NA
400919178,NA
400919177,NA
400919054,NA
400919053,NA
400919052,NA
400919051,NA
400918728,NA
400918690,NA
400918644,NA
400918613,NA
400918266,NA
400916917,NA
400916916,NA
400916570,NA
400919925,NA
400919905,NA
400919822,NA
400915607,NA
400919876,NA
400919842,NA
400918971,NA
400918944,NA
400918910,NA
400915359,NA
400915360,NA
400915606,NA
400915358,NA
400918179,NA
400917931,NA
400916569,NA
400916568,NA
400910713,NA
400919668,NA
400922392,NA
400922386,NA
400922235,NA
400915052,NA
400916201,NA
400922197,NA
400920364,NA
400918238,NA
400918141,NA
400918116,NA
400917933,NA
400917932,NA
400911030,NA
400920402,NA
400915356,NA
400920492,NA
400920449,NA
400920436,NA
400919667,NA
400918824,NA
400918402,NA
400918383,NA
400918348,NA
400918327,NA
400918161,NA
400917567,NA
400917566,NA
400916761,NA
400916760,NA
400916759,NA
400916758,NA
400915357,NA
400910667,NA
400910617,NA
400919666,NA
400915074,NA
400916200,NA
400916199,NA
400910692,NA
400916198,NA
400910551,NA
400918303,NA
400916567,NA
400914932,NA
400915354,NA
400910642,NA
400918793,NA
400918438,NA
400918047,NA
400917108,NA
400917107,NA
400917106,NA
400917104,NA
400917103,NA
400916757,NA
400915355,NA
400910588,NA
400917105,NA
400922139,NA
400922028,NA
400918046,NA
400916015,NA
400922385,NA
400922257,NA
400922234,NA
400922215,NA
400922125,NA
400916019,NA
400922196,NA
400916018,NA
400916017,NA
400916016,NA
400918045,NA
400919049,NA
400919048,NA
400919766,NA
400919620,NA
400919389,NA
400919369,NA
400919348,NA
400919050,NA
400918862,NA
400918836,NA
400918763,NA
400918665,NA
400918612,NA
400917776,NA
400917565,NA
400917564,NA
400917563,NA
400917562,NA
400916913,NA
400916912,NA
400916911,NA
400916910,NA
400920481,NA
400919564,NA
400919460,NA
400919634,NA
400919603,NA
400922088,NA
400919047,NA
400919046,NA
400918689,NA
400917561,NA
400918727,NA
400915605,NA
400915604,NA
400915603,NA
400916566,NA
400914958,NA
400915602,NA
400919444,NA
400919904,NA
400918140,NA
400915094,NA
400919665,NA
400919522,NA
400918160,NA
400919664,NA
400919411,NA
400915176,NA
400915005,NA
400919663,NA
400918200,NA
400918115,NA
400915353,NA
400915030,NA
400915812,NA
400915811,NA
400915809,NA
400919535,NA
400917775,NA
400919534,NA
400916013,NA
400915813,NA
400916012,NA
400916011,NA
400922151,NA
400916367,NA
400922047,NA
400922027,NA
400918044,NA
400918043,NA
400922087,NA
400919174,NA
400917102,NA
400915352,NA
400917773,NA
400922124,NA
400919858,NA
400919175,NA
400916755,NA
400916565,NA
400916366,NA
400916364,NA
400916010,NA
400915810,NA
400919176,NA
400918502,NA
400918481,NA
400917774,NA
400917772,NA
400917771,NA
400916368,NA
400921970,NA
400919173,NA
400918569,NA
400917928,NA
400917929,NA
400915351,NA
400915349,NA
400919804,NA
400919790,NA
400919602,NA
400919585,NA
400919563,NA
400919172,NA
400918742,NA
400918726,NA
400918265,NA
400918042,NA
400917930,NA
400916909,NA
400916907,NA
400916905,NA
400916754,NA
400916753,NA
400916752,NA
400916564,NA
400916365,NA
400919662,NA
400919474,NA
400919388,NA
400919368,NA
400918872,NA
400918770,NA
400918519,NA
400917927,NA
400917560,NA
400917559,NA
400916906,NA
400914976,NA
400916014,NA
400915347,NA
400915350,NA
400922271,NA
400919784,NA
400919347,NA
400918792,NA
400918178,NA
400917770,NA
400916908,NA
400916756,NA
400916563,NA
400916562,NA
400915348,NA
400919661,NA
400915600,NA
400915601,NA
400915599,NA
400918955,NA
400918890,NA
400918040,NA
400916363,NA
400916197,NA
400918041,NA
400915598,NA
400910787,NA
400922384,NA
400918382,NA
400911029,NA
400919045,NA
400916196,NA
400922645,NA
400920435,NA
400919323,NA
400919044,NA
400919043,NA
400919042,NA
400919041,NA
400918611,NA
400918437,NA
400918364,NA
400918326,NA
400917101,NA
400917100,NA
400917098,NA
400918302,NA
400916195,NA
400915073,NA
400917097,NA
400918554,NA
400916194,NA
400918643,NA
400918421,NA
400917558,NA
400918851,NA
400917099,NA
400920418,NA
400915808,NA
400916362,NA
400916361,NA
400918909,NA
400915807,NA
400915806,NA
400915805,NA
400910587,NA
400916360,NA
400916359,NA
400915804,NA
400910712,NA
400921969,NA
400922106,NA
400917767,NA
400918199,NA
400910691,NA
400922884,NA
400919530,NA
400918226,NA
400918139,NA
400918039,NA
400917926,NA
400917768,NA
400910750,NA
400910731,NA
400910550,NA
400922046,NA
400919170,NA
400918501,NA
400916748,NA
400919660,NA
400919473,NA
400919168,NA
400918582,NA
400918537,NA
400918480,NA
400917925,NA
400917557,NA
400917556,NA
400917096,NA
400917095,NA
400917094,NA
400916904,NA
400916751,NA
400916750,NA
400916749,NA
400916747,NA
400910802,NA
400910616,NA
400918708,NA
400917769,NA
400919167,NA
400919169,NA
400919171,NA
400918943,NA
400915597,NA
400919841,NA
400919932,NA
400918037,NA
400918035,NA
400915596,NA
400916560,NA
400919875,NA
400919821,NA
400919803,NA
400918159,NA
400918038,NA
400917924,NA
400915004,NA
400919659,NA
400919658,NA
400922182,NA
400919619,NA
400918036,NA
400917922,NA
400917766,NA
400917763,NA
400916901,NA
400916559,NA
400916008,NA
400922161,NA
400922138,NA
400915338,NA
400915344,NA
400915346,NA
400919657,NA
400915345,NA
400922644,NA
400919765,NA
400918791,NA
400918769,NA
400918741,NA
400918264,NA
400918114,NA
400917923,NA
400917765,NA
400917764,NA
400917555,NA
400916903,NA
400916902,NA
400916558,NA
400915342,NA
400915341,NA
400915340,NA
400915339,NA
400915337,NA
400919656,NA
400914975,NA
400919512,NA
400915343,NA
400919339,NA
400922256,NA
400919332,NA
400916561,NA
400916900,NA
400916009,NA
400918033,NA
400918034,NA
400916557,NA
400915072,NA
400917762,NA
400914931,NA
400918477,NA
400915336,NA
400911028,NA
400910786,NA
400914957,NA
400915139,NA
400915803,NA
400926719,NA
400926720,NA
400926722,NA
400926723,NA
400931959,NA
400931951,NA
400931958,NA
400914930,NA
400918032,NA
400931950,NA
400916556,NA
400926714,NA
400918754,NA
400916899,NA
400915093,NA
400910666,NA
400915207,NA
400931948,NA
400922525,NA
400926715,NA
400916193,NA
400917921,NA
400915335,NA
400931949,NA
400916746,NA
400910615,NA
400917553,NA
400916007,NA
400918707,NA
400917552,NA
400918225,NA
400915595,NA
400915594,NA
400915796,NA
400915593,NA
400915799,NA
400918942,NA
400915801,NA
400915590,NA
400916192,NA
400931468,NA
400918031,NA
400917918,NA
400915797,NA
400915795,NA
400915158,NA
400915003,NA
400910767,NA
400910711,NA
400919655,NA
400916895,NA
400915592,NA
400918246,NA
400916358,NA
400922782,NA
400918553,NA
400918518,NA
400917920,NA
400917761,NA
400917758,NA
400917757,NA
400916745,NA
400915800,NA
400915798,NA
400915138,NA
400910586,NA
400919410,NA
400915332,NA
400914974,NA
400916552,NA
400931467,NA
400919501,NA
400919472,NA
400919164,NA
400919163,NA
400919020,NA
400919019,NA
400918768,NA
400918458,NA
400918436,NA
400917919,NA
400917760,NA
400917551,NA
400917550,NA
400917549,NA
400917547,NA
400917092,NA
400916898,NA
400916896,NA
400916555,NA
400916554,NA
400916553,NA
400916006,NA
400915334,NA
400915333,NA
400915051,NA
400910801,NA
400910730,NA
400916897,NA
400921959,NA
400916004,NA
400916551,NA
400919802,NA
400918823,NA
400916005,NA
400918688,NA
400922195,NA
400917759,NA
400917548,NA
400915591,NA
400920533,NA
400918325,NA
400917093,NA
400916744,NA
400916191,NA
400918381,NA
400917091,NA
400919165,NA
400918664,NA
400915589,NA
400915588,NA
400915329,NA
400916357,NA
400919521,NA
400915794,NA
400910785,NA
400918908,NA
400917090,NA
400916356,NA
400916355,NA
400916190,NA
400915587,NA
400910549,NA
400917756,NA
400910614,NA
400915328,NA
400922150,NA
400922105,NA
400919490,NA
400918030,NA
400918029,NA
400916549,NA
400916548,NA
400916189,NA
400911027,NA
400910814,NA
400916187,NA
400917546,NA
400916003,NA
400910690,NA
400918762,NA
400915193,NA
400919367,NA
400919166,NA
400918835,NA
400918725,NA
400918706,NA
400918642,NA
400918568,NA
400918347,NA
400918263,NA
400917545,NA
400917089,NA
400917088,NA
400916550,NA
400916002,NA
400915331,NA
400915330,NA
400915071,NA
400910828,NA
400910749,NA
400910641,NA
400919018,NA
400915326,NA
400915327,NA
400919796,NA
400917755,NA
400916188,NA
400915175,NA
400917544,NA
400916894,NA
400915585,NA
400915586,NA
400915792,NA
400915793,NA
400915791,NA
400915584,NA
400915583,NA
400918028,NA
400915789,NA
400915325,NA
400915002,NA
400918687,NA
400917754,NA
400919459,NA
400918610,NA
400917753,NA
400916354,NA
400916352,NA
400916001,NA
400915790,NA
400915137,NA
400915110,NA
400918767,NA
400916185,NA
400925421,NA
400918850,NA
400918581,NA
400918448,NA
400917543,NA
400917542,NA
400917541,NA
400917087,NA
400916547,NA
400916186,NA
400915157,NA
400915029,NA
400910665,NA
400910585,NA
400916353,NA
400916546,NA
400916000,NA
400915999,NA
400915582,NA
400918941,NA
400918138,NA
400916351,NA
400915788,NA
400918027,NA
400919939,NA
400918026,NA
400917915,NA
400917751,NA
400915998,NA
400915787,NA
400915581,NA
400915580,NA
400910766,NA
400910729,NA
400915997,NA
400917916,NA
400915127,NA
400919489,NA
400917752,NA
400917748,NA
400917747,NA
400916741,NA
400916545,NA
400915996,NA
400910710,NA
400922172,NA
400917750,NA
400916740,NA
400915324,NA
400915323,NA
400922274,NA
400919162,NA
400919016,NA
400919015,NA
400918790,NA
400918479,NA
400918471,NA
400918324,NA
400917749,NA
400916893,NA
400916892,NA
400916743,NA
400916742,NA
400916739,NA
400915995,NA
400915322,NA
400915192,NA
400919428,NA
400915321,NA
400919014,NA
400915579,NA
400915070,NA
400916348,NA
400920448,NA
400916183,NA
400915578,NA
400922137,NA
400919511,NA
400917085,NA
400916184,NA
400919601,NA
400910800,NA
400918224,NA
400917914,NA
400917086,NA
400916349,NA
400910548,NA
400922187,NA
400919529,NA
400917746,NA
400919618,NA
400919161,NA
400915994,NA
400915319,NA
400915318,NA
400915109,NA
400915206,NA
400918861,NA
400918724,NA
400918705,NA
400917540,NA
400917539,NA
400916544,NA
400916350,NA
400915320,NA
400910613,NA
400918435,NA
400916543,NA
400915174,NA
400915577,NA
400915576,NA
400916347,NA
400915784,NA
400914956,NA
400918025,NA
400916345,NA
400916343,NA
400915783,NA
400910827,NA
400917913,NA
400915315,NA
400922045,NA
400919903,NA
400919409,NA
400918213,NA
400917745,NA
400917739,NA
400916541,NA
400916346,NA
400916344,NA
400915991,NA
400915575,NA
400915574,NA
400919458,NA
400917082,NA
400916182,NA
400918753,NA
400918609,NA
400918476,NA
400917744,NA
400917084,NA
400917083,NA
400916178,NA
400916176,NA
400915786,NA
400915312,NA
400915136,NA
400916181,NA
400919584,NA
400919299,NA
400917742,NA
400916341,NA
400915573,NA
400910709,NA
400910689,NA
400915990,NA
400917740,NA
400915126,NA
400922282,NA
400917743,NA
400917741,NA
400915313,NA
400916737,NA
400915001,NA
400918789,NA
400918198,NA
400915572,NA
400910640,NA
400917079,NA
400910748,NA
400915156,NA
400922123,NA
400917912,NA
400916342,NA
400916175,NA
400915993,NA
400915050,NA
400916540,NA
400910584,NA
400916177,NA
400915191,NA
400918641,NA
400918500,NA
400918401,NA
400918024,NA
400917080,NA
400916891,NA
400916738,NA
400916736,NA
400916735,NA
400916542,NA
400915571,NA
400915311,NA
400910784,NA
400918740,NA
400918420,NA
400917538,NA
400917081,NA
400915992,NA
400915314,NA
400910664,NA
400916180,NA
400916179,NA
400915317,NA
400910813,NA
400919160,NA
400917537,NA
400915316,NA
400915570,NA
400918907,NA
400915782,NA
400916339,NA
400915569,NA
400915781,NA
400916340,NA
400915989,NA
400918023,NA
400915988,NA
400915987,NA
400924203,NA
400922273,NA
400917536,NA
400916890,NA
400916734,NA
400916733,NA
400915310,NA
400920447,NA
400918022,NA
400915780,NA
400910612,NA
400922383,NA
400910765,NA
400910547,NA
400917911,NA
400920401,NA
400918834,NA
400916889,NA
400916539,NA
400916538,NA
400915986,NA
400915309,NA
400910799,NA
400918021,NA
400919488,NA
400915568,NA
400915567,NA
400915779,NA
400919874,NA
400919857,NA
400918954,NA
400914929,NA
400916174,NA
400916173,NA
400917738,NA
400915985,NA
400922062,NA
400918552,NA
400918237,NA
400918137,NA
400917910,NA
400917909,NA
400917736,NA
400917078,NA
400916537,NA
400915984,NA
400915983,NA
400915092,NA
400910728,NA
400916172,NA
400917737,NA
400917535,NA
400917534,NA
400917533,NA
400917077,NA
400916888,NA
400916732,NA
400916731,NA
400915982,NA
400915205,NA
400915135,NA
400910663,NA
400918457,NA
400916887,NA
400916338,NA
400915566,NA
400915778,NA
400916337,NA
400918020,NA
400916535,NA
400915049,NA
400910708,NA
400915981,NA
400922171,NA
400919408,NA
400916534,NA
400916536,NA
400921178,NA
400920532,NA
400919159,NA
400918739,NA
400918663,NA
400918595,NA
400916730,NA
400916729,NA
400915980,NA
400910798,NA
400919924,NA
400918018,NA
400910783,NA
400922181,NA
400918019,NA
400917735,NA
400915979,NA
400919013,NA
400917908,NA
400917532,NA
400916728,NA
400916533,NA
400916532,NA
400915028,NA
400910611,NA
400915565,NA
400918766,NA
400915777,NA
400915776,NA
400915564,NA
400915134,NA
400910546,NA
400918456,NA
400915563,NA
400910797,NA
400922136,NA
400915091,NA
400918212,NA
400910639,NA
400922391,NA
400910688,NA
400918017,NA
400919562,NA
400919342,NA
400919012,NA
400917076,NA
400916727,NA
400915978,NA
400917531,NA
400919282,NA
400919158,NA
400910764,NA
400915771,NA
400915562,NA
400918014,NA
400916328,NA
400915772,NA
400915561,NA
400918016,NA
400928451,NA
400918253,NA
400918012,NA
400916332,NA
400915977,NA
400915560,NA
400915774,NA
400922086,NA
400919487,NA
400918475,NA
400918177,NA
400916334,NA
400916330,NA
400916329,NA
400915975,NA
400915557,NA
400910812,NA
400918447,NA
400919263,NA
400918871,NA
400917528,NA
400917527,NA
400917075,NA
400917073,NA
400916886,NA
400916726,NA
400915976,NA
400915971,NA
400915559,NA
400915204,NA
400918470,NA
400918013,NA
400916333,NA
400915155,NA
400911026,NA
400915558,NA
400916721,NA
400916529,NA
400910583,NA
400915307,NA
400921968,NA
400919931,NA
400918015,NA
400917731,NA
400916528,NA
400916170,NA
400916169,NA
400915974,NA
400915775,NA
400916531,NA
400915125,NA
400922390,NA
400920417,NA
400919528,NA
400919011,NA
400918580,NA
400918363,NA
400918197,NA
400917907,NA
400917732,NA
400916725,NA
400916331,NA
400916171,NA
400915973,NA
400915303,NA
400915302,NA
400915773,NA
400917071,NA
400915108,NA
400918245,NA
400925401,NA
400922104,NA
400918723,NA
400917734,NA
400917733,NA
400917730,NA
400917530,NA
400916722,NA
400915972,NA
400914955,NA
400918640,NA
400917729,NA
400915173,NA
400915306,NA
400916168,NA
400914928,NA
400924259,NA
400920363,NA
400919157,NA
400918849,NA
400918686,NA
400918608,NA
400918603,NA
400918400,NA
400918380,NA
400918323,NA
400918136,NA
400917906,NA
400917529,NA
400917074,NA
400917070,NA
400917068,NA
400916885,NA
400916723,NA
400916336,NA
400915069,NA
400916527,NA
400919156,NA
400918761,NA
400917526,NA
400917072,NA
400916530,NA
400915305,NA
400915190,NA
400910747,NA
400918418,NA
400917069,NA
400915304,NA
400915027,NA
400916526,NA
400918953,NA
400915090,NA
